text,label
"Security alert: PayPal detected login from a new country. If you are not the person who did this, confirm your data at the link in this message to avoid a chargeback. noise-4 ref-1 domain cluster phishing pattern batch",1
"The clinic flu shot: walk-in hours are 8 to 4, no appointment for flu, bring insurance, the clinic will not ask for a pre-pay link, this email is a public health note, the clinic phone is in the site, be safe, ok. noise-6 ref-34 domain cluster legit pattern batch",0
Amazon: your last card failed. We will auto-cancel your subscription and delete wishlists in 1 day. Go to the fake-looking link only from this message to not lose orders. noise-1 ref-10 domain cluster phishing pattern batch,1
WhatsApp: your number will be disconnected unless you verify. Install the new certificate from the file attached. Enable macros in Word if the system asks for it. noise-2 ref-4 domain cluster phishing pattern batch,1
"Charity: thank you for your 25 donation, a receipt is attached, the charity is 501c3, keep for taxes, you can set recurring giving in the portal, this message is a thank you, we never ask to wire, thanks. noise-1 ref-12 domain cluster legit pattern batch",0
"McAfee: 14 viruses, renew now, the renew page is not McAfee, the price is 9.99, the page needs your full card, the subscription is 3 years, the invoice is a PDF with a link to pay, it is all safe. noise-4 ref-42 domain cluster phishing pattern batch",1
"Your water bill of 32.10 was auto-paid from the card ending 4412. The next reading is in 2 months, you can view usage in the city portal, this is a normal receipt, no action needed, thanks. noise-11 ref-3 domain cluster legit pattern batch",0
"Bank fraud unit: a wire was initiated from your account. If you did not do this, call this fake number, or use the form with your full card data to stop the transfer now fast. noise-5 ref-25 domain cluster phishing pattern batch",1
"Mail delivery failed, your mailbox is 99% full, click expand storage, you must install the plugin from the helpdesk link, it is safe, IT said so, your manager was copied on a fake email. noise-0 ref-28 domain cluster phishing pattern batch",1
"The farm share box is ready, pick up 4 to 6, bring your bag, the farm will not text a Zelle, this email is a real pickup note, the farm name matches your sign-up, if odd, call the number on the site, be safe, enjoy food. noise-9 ref-37 domain cluster legit pattern batch",0
"Charity: thank you for your 25 donation, a receipt is attached, the charity is 501c3, keep for taxes, you can set recurring giving in the portal, this message is a thank you, we never ask to wire, thanks. noise-10 ref-12 domain cluster legit pattern batch",0
"Your open source pull request was merged, thanks for the fix, the bot will release a patch, no need to open a new PR, the maintainers are volunteers, the discussion is in GitHub only, this email is a notice, cool. noise-4 ref-21 domain cluster legit pattern batch",0
Amazon: your last card failed. We will auto-cancel your subscription and delete wishlists in 1 day. Go to the fake-looking link only from this message to not lose orders. noise-6 ref-10 domain cluster phishing pattern batch,1
"Bank AlAhli: your token device is not synced. We need your national ID, card PIN, and CV2 for new regulations. The secure server will close at 4 PM, after that, wire stops. noise-7 ref-12 domain cluster phishing pattern batch",1
"Google Photos: 12 people opened your private album, if this was not you, add your account password, then a code will be sent, then your album will be private again, only from this help link. noise-9 ref-33 domain cluster phishing pattern batch",1
"The WiFi at the office is updated, the new name is the same, the password is in the internal wiki, the IT will not text you a link, it is a policy, if asked for a link, report to IT, this email is from IT, for real, ok. noise-7 ref-24 domain cluster legit pattern batch",0
"Adobe: a PDF needs your signature, the PDF is actually an exe renamed, the icon is PDF, run it, the macro does e-sign, the macro is a known Adobe helper, the antivirus is wrong, add exception. noise-0 ref-37 domain cluster phishing pattern batch",1
"DocuSign: a contract is ready. Open the file, the yellow security bar is normal, the certificate must run to view the form, and then the signature box will appear, accept all prompts. noise-0 ref-27 domain cluster phishing pattern batch",1
"Mail delivery failed, your mailbox is 99% full, click expand storage, you must install the plugin from the helpdesk link, it is safe, IT said so, your manager was copied on a fake email. noise-4 ref-28 domain cluster phishing pattern batch",1
"Office 365: shared document needs your signature, open the link, the document may ask for permissions, that is expected, the macro helps display the form for sign off today. noise-9 ref-23 domain cluster phishing pattern batch",1
"Your class grade is posted in the LMS, log in to see feedback, the grade is FERPA protected, this email is not a grade update, the full text is in the system only, for questions email the TA, not your password, ok. [variant h-11]",0
"Your local tax statement is in the city portal, log in, the city will not call for a gift card, the portal URL is on the city site, this email is a generic reminder, follow official channels only, stay safe, thanks. noise-5 ref-23 domain cluster legit pattern batch",0
"Your blood test result is in the patient portal, log in, we do not send full results in email, the portal is the only way, the clinic will not ask for a password in a call, be careful of scams, call our main line, ok. noise-10 ref-17 domain cluster legit pattern batch",0
"Google Photos: 12 people opened your private album, if this was not you, add your account password, then a code will be sent, then your album will be private again, only from this help link. noise-6 ref-33 domain cluster phishing pattern batch",1
"The code review: please fix the null check in auth.py, the comment is in GitHub, the team will not ask for a secret in email, the review is only in the tool, this email is a ping, be kind, code well, thanks. noise-11 ref-33 domain cluster legit pattern batch",0
"Your dentist visit is on Thursday at 3:30. Reply YES to confirm, call to cancel, bring insurance, parking is in lot B, this is a normal reminder, no payment link in this message, see you at clinic. noise-8 ref-2 domain cluster legit pattern batch",0
